codigo_venda,data,id_loja,produto,quantidade,valor_unitario,valor_final
254,2019-01-03,Passei das Águas Shopping,Polo Estampa,1,138.0,138.0
255,2019-01-03,Shopping União de Osasco,Camisa Gola V Listrado,3,116.0,348.0
256,2019-01-03,Shopping Center Leste Aricanduva,Camisa Listrado,2,108.0,216.0
257,2019-01-03,Bourbon Shopping SP,Chinelo,3,60.0,180.0
257,2019-01-03,Bourbon Shopping SP,Pulseira Liso,5,87.0,435.0
257,2019-01-03,Bourbon Shopping SP,Casaco Xadrez,2,259.0,518.0
258,2019-01-03,Shopping Vila Velha,Meia Linho,4,78.0,312.0
258,2019-01-03,Shopping Vila Velha,Sunga,2,100.0,200.0
259,2019-01-03,Rio Mar Shopping Fortaleza,Calça Linho,3,211.0,633.0
259,2019-01-03,Rio Mar Shopping Fortaleza,Short Liso,2,108.0,216.0
259,2019-01-03,Rio Mar Shopping Fortaleza,Tênis Listrado,3,262.0,786.0
259,2019-01-03,Rio Mar Shopping Fortaleza,Gorro,1,80.0,80.0
259,2019-01-03,Rio Mar Shopping Fortaleza,Meia Estampa,1,50.0,50.0
260,2019-01-03,Shopping Iguatemi Fortaleza,Cueca,4,50.0,200.0
261,2019-01-03,Shopping SP Market,Short Listrado,2,102.0,204.0
261,2019-01-03,Shopping SP Market,Terno Listrado,2,709.0,1418.0
262,2019-01-03,Iguatemi Esplanada,Mochila Xadrez,1,283.0,283.0
262,2019-01-03,Iguatemi Esplanada,Sapato Linho,1,391.0,391.0
263,2019-01-03,Parque Dom Pedro Shopping,Sapato Liso,1,368.0,368.0
263,2019-01-03,Parque Dom Pedro Shopping,Sapato Xadrez,4,368.0,1472.0
263,2019-01-03,Parque Dom Pedro Shopping,Camiseta Estampa,1,196.0,196.0
263,2019-01-03,Parque Dom Pedro Shopping,Gorro,3,80.0,240.0
264,2019-01-03,Bourbon Shopping SP,Cueca Estampa,1,66.0,66.0
264,2019-01-03,Bourbon Shopping SP,Camiseta Xadrez,1,200.0,200.0
265,2019-01-03,Shopping Recife,Bermuda Linho,1,195.0,195.0
268,2019-01-03,Iguatemi Esplanada,Gorro Estampa,2,93.0,186.0
269,2019-01-03,Shopping Recife,Meia Xadrez,2,41.0,82.0
269,2019-01-03,Shopping Recife,Cinto Liso,4,209.0,836.0
270,2019-01-03,Center Shopping Uberlândia,Terno Linho,3,750.0,2250.0
270,2019-01-03,Center Shopping Uberlândia,Meia Listrado,5,37.0,185.0
271,2019-01-03,Shopping União de Osasco,Polo Liso,2,137.0,274.0
271,2019-01-03,Shopping União de Osasco,Short Listrado,3,102.0,306.0
272,2019-01-03,Parque Dom Pedro Shopping,Chinelo Liso,4,71.0,284.0
273,2019-01-03,Iguatemi Campinas,Pulseira Linho,1,114.0,114.0
274,2019-01-03,Passei das Águas Shopping,Cueca Linho,1,93.0,93.0
274,2019-01-03,Passei das Águas Shopping,Sunga Estampa,2,120.0,240.0
275,2019-01-03,Shopping Recife,Bermuda,2,150.0,300.0
275,2019-01-03,Shopping Recife,Cueca,2,50.0,100.0
276,2019-01-03,Center Shopping Uberlândia,Cueca,1,50.0,50.0
276,2019-01-03,Center Shopping Uberlândia,Gorro Listrado,3,97.0,291.0
278,2019-01-03,Shopping Ibirapuera,Gorro Xadrez,3,85.0,255.0
278,2019-01-03,Shopping Ibirapuera,Camisa Gola V Listrado,2,116.0,232.0
279,2019-01-03,Novo Shopping Ribeirão Preto,Sapato Xadrez,2,368.0,736.0
279,2019-01-03,Novo Shopping Ribeirão Preto,Bermuda Liso,1,157.0,157.0
280,2019-01-03,Bourbon Shopping SP,Chinelo Liso,1,71.0,71.0
280,2019-01-03,Bourbon Shopping SP,Relógio Xadrez,1,214.0,214.0
281,2019-01-03,Bourbon Shopping SP,Camisa Gola V Xadrez,1,107.0,107.0
285,2019-01-03,Parque Dom Pedro Shopping,Casaco Liso,5,255.0,1275.0
285,2019-01-03,Parque Dom Pedro Shopping,Polo Xadrez,2,142.0,284.0
286,2019-01-03,Bourbon Shopping SP,Terno Linho,3,750.0,2250.0
286,2019-01-03,Bourbon Shopping SP,Camiseta Liso,2,187.0,374.0
286,2019-01-03,Bourbon Shopping SP,Bermuda Liso,1,157.0,157.0
287,2019-01-03,Shopping União de Osasco,Pulseira Estampa,2,87.0,174.0
288,2019-01-03,Novo Shopping Ribeirão Preto,Short Liso,2,108.0,216.0
288,2019-01-03,Novo Shopping Ribeirão Preto,Meia Listrado,2,37.0,74.0
288,2019-01-03,Novo Shopping Ribeirão Preto,Cueca Liso,2,69.0,138.0
288,2019-01-03,Novo Shopping Ribeirão Preto,Cueca Listrado,3,67.0,201.0
290,2019-01-03,Shopping Vila Velha,Calça Liso,5,190.0,950.0
291,2019-01-03,Rio Mar Shopping Fortaleza,Cueca Xadrez,1,60.0,60.0
293,2019-01-03,Bourbon Shopping SP,Camisa Linho,2,141.0,282.0
293,2019-01-03,Bourbon Shopping SP,Camiseta Liso,1,187.0,187.0
294,2019-01-03,Shopping Eldorado,Casaco Estampa,2,256.0,512.0
294,2019-01-03,Shopping Eldorado,Gorro Estampa,1,93.0,93.0
295,2019-01-03,Passei das Águas Shopping,Sapato Estampa,3,358.0,1074.0
295,2019-01-03,Passei das Águas Shopping,Gorro Listrado,3,97.0,291.0
296,2019-01-03,Rio Mar Recife,Camisa Xadrez,1,105.0,105.0
298,2019-01-03,Bourbon Shopping SP,Cueca Estampa,4,66.0,264.0
299,2019-01-03,Shopping SP Market,Terno Estampa,3,706.0,2118.0
300,2019-01-03,Shopping União de Osasco,Mochila Xadrez,2,283.0,566.0
300,2019-01-03,Shopping União de Osasco,Relógio Xadrez,1,214.0,214.0
300,2019-01-03,Shopping União de Osasco,Camiseta Xadrez,1,200.0,200.0
301,2019-01-03,Rio Mar Shopping Fortaleza,Camiseta Listrado,1,197.0,197.0
302,2019-01-03,Parque Dom Pedro Shopping,Relógio Listrado,2,218.0,436.0
303,2019-01-03,Shopping SP Market,Terno Estampa,4,706.0,2824.0
304,2019-01-03,Shopping Vila Velha,Sunga Listrado,2,114.0,228.0
304,2019-01-03,Shopping Vila Velha,Polo Linho,1,176.0,176.0
305,2019-01-03,Parque Dom Pedro Shopping,Calça Estampa,4,177.0,708.0
306,2019-01-03,Shopping Recife,Chinelo Xadrez,3,66.0,198.0
306,2019-01-03,Shopping Recife,Pulseira,1,70.0,70.0
308,2019-01-03,Shopping Midway Mall,Camisa Gola V Xadrez,3,107.0,321.0
308,2019-01-03,Shopping Midway Mall,Camiseta Listrado,1,197.0,197.0
308,2019-01-03,Shopping Midway Mall,Polo Estampa,3,138.0,414.0
309,2019-01-03,Shopping Iguatemi Fortaleza,Casaco Liso,1,255.0,255.0
309,2019-01-03,Shopping Iguatemi Fortaleza,Camisa Listrado,2,108.0,216.0
310,2019-01-03,Rio Mar Recife,Terno Linho,2,750.0,1500.0
312,2019-01-03,Ribeirão Shopping,Casaco Estampa,3,256.0,768.0
312,2019-01-03,Ribeirão Shopping,Pulseira Xadrez,1,87.0,87.0
312,2019-01-03,Ribeirão Shopping,Casaco Estampa,3,256.0,768.0
313,2019-01-03,Rio Mar Recife,Bermuda Xadrez,2,155.0,310.0
315,2019-01-03,Shopping Center Interlagos,Sapato Estampa,1,358.0,358.0
315,2019-01-03,Shopping Center Interlagos,Camiseta Liso,1,187.0,187.0
315,2019-01-03,Shopping Center Interlagos,Mochila,1,270.0,270.0
315,2019-01-03,Shopping Center Interlagos,Meia Estampa,1,50.0,50.0
316,2019-01-03,Ribeirão Shopping,Camiseta Xadrez,1,200.0,200.0
317,2019-01-03,Norte Shopping,Chinelo Liso,1,71.0,71.0
317,2019-01-03,Norte Shopping,Meia Listrado,1,37.0,37.0
318,2019-01-03,Rio Mar Recife,Camiseta Liso,1,187.0,187.0
319,2019-01-03,Shopping Vila Velha,Camisa Gola V Xadrez,1,107.0,107.0
319,2019-01-03,Shopping Vila Velha,Polo Estampa,5,138.0,690.0
320,2019-01-03,Shopping Ibirapuera,Casaco Liso,1,255.0,255.0
320,2019-01-03,Shopping Ibirapuera,Cinto Liso,2,209.0,418.0
320,2019-01-03,Shopping Ibirapuera,Bermuda Xadrez,1,155.0,155.0
322,2019-01-03,Shopping Eldorado,Mochila,1,270.0,270.0
323,2019-01-03,Ribeirão Shopping,Short,4,90.0,360.0
325,2019-01-03,Iguatemi Esplanada,Tênis Xadrez,1,259.0,259.0
325,2019-01-03,Iguatemi Esplanada,Gorro,2,80.0,160.0
325,2019-01-03,Iguatemi Esplanada,Tênis Xadrez,2,259.0,518.0
325,2019-01-03,Iguatemi Esplanada,Calça,2,170.0,340.0
326,2019-01-03,Shopping Ibirapuera,Terno,2,700.0,1400.0
326,2019-01-03,Shopping Ibirapuera,Gorro,2,80.0,160.0
328,2019-01-03,Shopping União de Osasco,Gorro Xadrez,5,85.0,425.0
328,2019-01-03,Shopping União de Osasco,Short Xadrez,2,100.0,200.0
328,2019-01-03,Shopping União de Osasco,Relógio,2,200.0,400.0
329,2019-01-03,Novo Shopping Ribeirão Preto,Camisa Gola V Xadrez,1,107.0,107.0
329,2019-01-03,Novo Shopping Ribeirão Preto,Casaco Estampa,1,256.0,256.0
330,2019-01-03,Shopping Eldorado,Bermuda Xadrez,3,155.0,465.0
330,2019-01-03,Shopping Eldorado,Short Linho,1,133.0,133.0
331,2019-01-03,Iguatemi Campinas,Chinelo,1,60.0,60.0
332,2019-01-03,Shopping Center Leste Aricanduva,Cueca Linho,4,93.0,372.0
332,2019-01-03,Shopping Center Leste Aricanduva,Relógio Liso,3,216.0,648.0
332,2019-01-03,Shopping Center Leste Aricanduva,Chinelo Xadrez,2,66.0,132.0
333,2019-01-03,Shopping Recife,Calça Xadrez,1,185.0,185.0
333,2019-01-03,Shopping Recife,Polo Estampa,2,138.0,276.0
333,2019-01-03,Shopping Recife,Chinelo,1,60.0,60.0
334,2019-01-03,Shopping Ibirapuera,Camiseta Listrado,3,197.0,591.0
334,2019-01-03,Shopping Ibirapuera,Gorro Liso,4,92.0,368.0
335,2019-01-03,Shopping Center Interlagos,Tênis,1,250.0,250.0
335,2019-01-03,Shopping Center Interlagos,Bermuda Estampa,1,169.0,169.0
338,2019-01-03,Passei das Águas Shopping,Camisa Xadrez,4,105.0,420.0
339,2019-01-03,Shopping Vila Velha,Camiseta Estampa,2,196.0,392.0
340,2019-01-03,Palladium Shopping Curitiba,Terno Xadrez,5,709.0,3545.0
341,2019-01-03,Shopping Recife,Camiseta Estampa,1,196.0,196.0
341,2019-01-03,Shopping Recife,Gorro Liso,2,92.0,184.0
342,2019-01-03,Novo Shopping Ribeirão Preto,Pulseira,2,70.0,140.0
342,2019-01-03,Novo Shopping Ribeirão Preto,Bermuda,2,150.0,300.0
343,2019-01-03,Shopping Center Interlagos,Cinto Listrado,2,214.0,428.0
344,2019-01-03,Shopping Ibirapuera,Bermuda,1,150.0,150.0
345,2019-01-03,Salvador Shopping,Meia Listrado,1,37.0,37.0
345,2019-01-03,Salvador Shopping,Pulseira,5,70.0,350.0
348,2019-01-03,Shopping Center Leste Aricanduva,Casaco Linho,1,299.0,299.0
348,2019-01-03,Shopping Center Leste Aricanduva,Mochila,2,270.0,540.0
348,2019-01-03,Shopping Center Leste Aricanduva,Meia Listrado,4,37.0,148.0
349,2019-01-03,Palladium Shopping Curitiba,Cueca Estampa,2,66.0,132.0
350,2019-01-03,Shopping Vila Velha,Relógio Listrado,1,218.0,218.0
351,2019-01-03,Shopping Ibirapuera,Meia Estampa,4,50.0,200.0
352,2019-01-03,Shopping Barra,Chinelo Xadrez,5,66.0,330.0
353,2019-01-03,Center Shopping Uberlândia,Pulseira Linho,2,114.0,228.0
353,2019-01-03,Center Shopping Uberlândia,Sunga Listrado,2,114.0,228.0
354,2019-01-03,Parque Dom Pedro Shopping,Camisa Gola V Xadrez,1,107.0,107.0
355,2019-01-03,Palladium Shopping Curitiba,Camiseta Listrado,2,197.0,394.0
355,2019-01-03,Palladium Shopping Curitiba,Calça Estampa,3,177.0,531.0
356,2019-01-03,Shopping SP Market,Sapato Xadrez,2,368.0,736.0
356,2019-01-03,Shopping SP Market,Cueca Liso,1,69.0,69.0
357,2019-01-03,Ribeirão Shopping,Camisa Gola V Liso,2,118.0,236.0
357,2019-01-03,Ribeirão Shopping,Cueca,4,50.0,200.0
358,2019-01-03,Parque Dom Pedro Shopping,Camisa Linho,2,141.0,282.0
358,2019-01-03,Parque Dom Pedro Shopping,Tênis Xadrez,4,259.0,1036.0
359,2019-01-03,Shopping União de Osasco,Casaco Listrado,1,269.0,269.0
359,2019-01-03,Shopping União de Osasco,Meia Listrado,1,37.0,37.0
359,2019-01-03,Shopping União de Osasco,Cinto,3,200.0,600.0
360,2019-01-03,Rio Mar Recife,Short Xadrez,2,100.0,200.0
361,2019-01-03,Iguatemi Campinas,Sapato Estampa,4,358.0,1432.0
362,2019-01-03,Shopping Morumbi,Mochila Listrado,2,275.0,550.0
363,2019-01-03,Ribeirão Shopping,Polo Linho,4,176.0,704.0
363,2019-01-03,Ribeirão Shopping,Relógio Estampa,5,219.0,1095.0
363,2019-01-03,Ribeirão Shopping,Chinelo Listrado,2,73.0,146.0
363,2019-01-03,Ribeirão Shopping,Polo Linho,5,176.0,880.0
363,2019-01-03,Ribeirão Shopping,Sapato Linho,1,391.0,391.0
363,2019-01-03,Ribeirão Shopping,Bermuda Listrado,1,163.0,163.0
363,2019-01-03,Ribeirão Shopping,Camiseta Linho,1,223.0,223.0
364,2019-01-03,Ribeirão Shopping,Bermuda Xadrez,3,155.0,465.0
364,2019-01-03,Ribeirão Shopping,Gorro Xadrez,1,85.0,85.0
365,2019-01-03,Iguatemi Esplanada,Cinto Xadrez,3,215.0,645.0
365,2019-01-03,Iguatemi Esplanada,Terno Linho,2,750.0,1500.0
365,2019-01-03,Iguatemi Esplanada,Relógio,1,200.0,200.0
365,2019-01-03,Iguatemi Esplanada,Sapato Linho,1,391.0,391.0
366,2019-01-03,Shopping Center Leste Aricanduva,Sapato,1,350.0,350.0
367,2019-01-03,Rio Mar Recife,Calça Estampa,1,177.0,177.0
367,2019-01-03,Rio Mar Recife,Camiseta Xadrez,3,200.0,600.0
369,2019-01-03,Iguatemi Esplanada,Gorro Listrado,4,97.0,388.0
370,2019-01-03,Rio Mar Shopping Fortaleza,Meia Liso,2,38.0,76.0
370,2019-01-03,Rio Mar Shopping Fortaleza,Gorro Listrado,2,97.0,194.0
371,2019-01-03,Shopping Morumbi,Sunga,2,100.0,200.0
371,2019-01-03,Shopping Morumbi,Tênis,2,250.0,500.0
372,2019-01-03,Iguatemi Esplanada,Camisa Listrado,3,108.0,324.0
372,2019-01-03,Iguatemi Esplanada,Cueca,3,50.0,150.0
375,2019-01-03,Shopping Vila Velha,Cinto Listrado,1,214.0,214.0
375,2019-01-03,Shopping Vila Velha,Mochila Xadrez,2,283.0,566.0
376,2019-01-03,Palladium Shopping Curitiba,Tênis Estampa,2,256.0,512.0
378,2019-01-03,Shopping SP Market,Chinelo Linho,5,105.0,525.0
379,2019-01-03,Center Shopping Uberlândia,Camisa Listrado,3,108.0,324.0
379,2019-01-03,Center Shopping Uberlândia,Camiseta,4,180.0,720.0
380,2019-01-03,Norte Shopping,Mochila Estampa,1,277.0,277.0
381,2019-01-03,Shopping Morumbi,Camiseta Linho,2,223.0,446.0
381,2019-01-03,Shopping Morumbi,Sunga Linho,1,149.0,149.0
381,2019-01-03,Shopping Morumbi,Meia Listrado,2,37.0,74.0
382,2019-01-03,Ribeirão Shopping,Camisa,2,100.0,200.0
382,2019-01-03,Ribeirão Shopping,Terno Estampa,1,706.0,706.0
383,2019-01-03,Shopping Morumbi,Short,2,90.0,180.0
384,2019-01-03,Shopping SP Market,Cinto,3,200.0,600.0
384,2019-01-03,Shopping SP Market,Sapato Estampa,2,358.0,716.0
385,2019-01-03,Palladium Shopping Curitiba,Cinto Estampa,1,209.0,209.0
386,2019-01-03,Parque Dom Pedro Shopping,Camisa,3,100.0,300.0
386,2019-01-03,Parque Dom Pedro Shopping,Calça,2,170.0,340.0
387,2019-01-03,Shopping União de Osasco,Sapato Xadrez,3,368.0,1104.0
388,2019-01-03,Shopping Midway Mall,Tênis Listrado,5,262.0,1310.0
388,2019-01-03,Shopping Midway Mall,Short Xadrez,2,100.0,200.0
390,2019-01-03,Shopping Recife,Pulseira Xadrez,1,87.0,87.0
391,2019-01-03,Shopping Ibirapuera,Terno Linho,2,750.0,1500.0
391,2019-01-03,Shopping Ibirapuera,Camisa Estampa,1,113.0,113.0
391,2019-01-03,Shopping Ibirapuera,Calça Estampa,2,177.0,354.0
391,2019-01-03,Shopping Ibirapuera,Mochila Listrado,2,275.0,550.0
391,2019-01-03,Shopping Ibirapuera,Sunga Linho,1,149.0,149.0
391,2019-01-03,Shopping Ibirapuera,Polo Xadrez,1,142.0,142.0
392,2019-01-04,Shopping Barra,Short Xadrez,1,100.0,100.0
392,2019-01-04,Shopping Barra,Polo Listrado,1,149.0,149.0
393,2019-01-04,Iguatemi Campinas,Camiseta Estampa,1,196.0,196.0
393,2019-01-04,Iguatemi Campinas,Casaco Liso,1,255.0,255.0
394,2019-01-04,Parque Dom Pedro Shopping,Camisa,2,100.0,200.0
395,2019-01-04,Rio Mar Recife,Mochila Estampa,1,277.0,277.0
395,2019-01-04,Rio Mar Recife,Pulseira Linho,2,114.0,228.0
396,2019-01-04,Bourbon Shopping SP,Camisa Gola V,2,100.0,200.0
396,2019-01-04,Bourbon Shopping SP,Relógio Listrado,2,218.0,436.0
396,2019-01-04,Bourbon Shopping SP,Casaco,1,250.0,250.0
397,2019-01-04,Shopping Iguatemi Fortaleza,Camisa,2,100.0,200.0
398,2019-01-04,Iguatemi Campinas,Cueca Linho,1,93.0,93.0
398,2019-01-04,Iguatemi Campinas,Gorro Liso,2,92.0,184.0
398,2019-01-04,Iguatemi Campinas,Polo Xadrez,1,142.0,142.0
399,2019-01-04,Shopping União de Osasco,Sunga,2,100.0,200.0
399,2019-01-04,Shopping União de Osasco,Pulseira,1,70.0,70.0
399,2019-01-04,Shopping União de Osasco,Tênis Liso,3,266.0,798.0
400,2019-01-04,Shopping Center Interlagos,Tênis Estampa,3,256.0,768.0
400,2019-01-04,Shopping Center Interlagos,Casaco Liso,1,255.0,255.0
402,2019-01-04,Norte Shopping,Camiseta Xadrez,1,200.0,200.0
402,2019-01-04,Norte Shopping,Meia Xadrez,1,41.0,41.0
402,2019-01-04,Norte Shopping,Polo,5,130.0,650.0
405,2019-01-04,Shopping SP Market,Cinto Estampa,2,209.0,418.0
406,2019-01-04,Shopping Iguatemi Fortaleza,Gorro Liso,1,92.0,92.0
406,2019-01-04,Shopping Iguatemi Fortaleza,Mochila Estampa,2,277.0,554.0
407,2019-01-04,Parque Dom Pedro Shopping,Sunga Liso,4,114.0,456.0
408,2019-01-04,Iguatemi Campinas,Bermuda Estampa,1,169.0,169.0
408,2019-01-04,Iguatemi Campinas,Chinelo Estampa,2,74.0,148.0
408,2019-01-04,Iguatemi Campinas,Chinelo Estampa,5,74.0,370.0
408,2019-01-04,Iguatemi Campinas,Cinto Listrado,3,214.0,642.0
408,2019-01-04,Iguatemi Campinas,Short Linho,2,133.0,266.0
409,2019-01-04,Palladium Shopping Curitiba,Terno Xadrez,4,709.0,2836.0
409,2019-01-04,Palladium Shopping Curitiba,Calça Liso,1,190.0,190.0
409,2019-01-04,Palladium Shopping Curitiba,Camisa,2,100.0,200.0
410,2019-01-04,Novo Shopping Ribeirão Preto,Sunga Listrado,3,114.0,342.0
410,2019-01-04,Novo Shopping Ribeirão Preto,Bermuda,5,150.0,750.0
410,2019-01-04,Novo Shopping Ribeirão Preto,Casaco Listrado,2,269.0,538.0
412,2019-01-04,Shopping Morumbi,Terno Liso,1,720.0,720.0
415,2019-01-04,Shopping Barra,Camisa Linho,2,141.0,282.0
417,2019-01-04,Parque Dom Pedro Shopping,Cueca Linho,2,93.0,186.0
418,2019-01-04,Center Shopping Uberlândia,Bermuda Estampa,1,169.0,169.0
419,2019-01-04,Shopping Ibirapuera,Chinelo Liso,4,71.0,284.0
419,2019-01-04,Shopping Ibirapuera,Polo Listrado,1,149.0,149.0
420,2019-01-04,Shopping Center Interlagos,Relógio Listrado,2,218.0,436.0
420,2019-01-04,Shopping Center Interlagos,Terno Estampa,2,706.0,1412.0
420,2019-01-04,Shopping Center Interlagos,Chinelo Liso,5,71.0,355.0
420,2019-01-04,Shopping Center Interlagos,Camisa Gola V Linho,1,145.0,145.0
421,2019-01-04,Novo Shopping Ribeirão Preto,Camisa Liso,1,105.0,105.0
421,2019-01-04,Novo Shopping Ribeirão Preto,Pulseira Estampa,1,87.0,87.0
421,2019-01-04,Novo Shopping Ribeirão Preto,Terno Estampa,3,706.0,2118.0
422,2019-01-04,Ribeirão Shopping,Chinelo,1,60.0,60.0
423,2019-01-04,Shopping Recife,Cueca Xadrez,1,60.0,60.0
423,2019-01-04,Shopping Recife,Camiseta Liso,1,187.0,187.0
424,2019-01-04,Center Shopping Uberlândia,Tênis Linho,3,294.0,882.0
424,2019-01-04,Center Shopping Uberlândia,Calça,1,170.0,170.0
425,2019-01-04,Ribeirão Shopping,Casaco Liso,2,255.0,510.0
427,2019-01-04,Rio Mar Shopping Fortaleza,Sapato Liso,2,368.0,736.0
427,2019-01-04,Rio Mar Shopping Fortaleza,Chinelo Liso,3,71.0,213.0
428,2019-01-04,Salvador Shopping,Polo,2,130.0,260.0
428,2019-01-04,Salvador Shopping,Sapato Xadrez,2,368.0,736.0
429,2019-01-04,Iguatemi Campinas,Casaco Listrado,1,269.0,269.0
429,2019-01-04,Iguatemi Campinas,Polo Estampa,2,138.0,276.0
430,2019-01-04,Iguatemi Esplanada,Chinelo Linho,3,105.0,315.0
432,2019-01-04,Shopping Midway Mall,Terno Estampa,1,706.0,706.0
432,2019-01-04,Shopping Midway Mall,Polo Xadrez,1,142.0,142.0
433,2019-01-04,Shopping Ibirapuera,Camisa Gola V Listrado,1,116.0,116.0
433,2019-01-04,Shopping Ibirapuera,Camisa Xadrez,3,105.0,315.0
433,2019-01-04,Shopping Ibirapuera,Mochila Liso,1,276.0,276.0
433,2019-01-04,Shopping Ibirapuera,Sapato Estampa,1,358.0,358.0
434,2019-01-04,Shopping Barra,Cinto,3,200.0,600.0
434,2019-01-04,Shopping Barra,Meia Linho,1,78.0,78.0
434,2019-01-04,Shopping Barra,Polo Liso,2,137.0,274.0
434,2019-01-04,Shopping Barra,Chinelo Liso,2,71.0,142.0
435,2019-01-04,Passei das Águas Shopping,Cinto Liso,2,209.0,418.0
435,2019-01-04,Passei das Águas Shopping,Camisa Estampa,2,113.0,226.0
435,2019-01-04,Passei das Águas Shopping,Sunga Estampa,1,120.0,120.0
436,2019-01-04,Shopping Eldorado,Relógio Linho,3,240.0,720.0
436,2019-01-04,Shopping Eldorado,Camiseta Estampa,2,196.0,392.0
437,2019-01-04,Bourbon Shopping SP,Meia Listrado,1,37.0,37.0
439,2019-01-04,Norte Shopping,Pulseira Estampa,4,87.0,348.0
440,2019-01-04,Center Shopping Uberlândia,Cinto Linho,2,248.0,496.0
440,2019-01-04,Center Shopping Uberlândia,Casaco Xadrez,1,259.0,259.0
441,2019-01-04,Shopping Barra,Camisa Gola V Listrado,3,116.0,348.0
441,2019-01-04,Shopping Barra,Casaco Liso,4,255.0,1020.0
442,2019-01-04,Novo Shopping Ribeirão Preto,Sunga,3,100.0,300.0
442,2019-01-04,Novo Shopping Ribeirão Preto,Relógio Estampa,1,219.0,219.0
443,2019-01-04,Salvador Shopping,Cueca,4,50.0,200.0
443,2019-01-04,Salvador Shopping,Terno Linho,3,750.0,2250.0
444,2019-01-04,Center Shopping Uberlândia,Bermuda Xadrez,1,155.0,155.0
445,2019-01-04,Shopping Vila Velha,Camisa Gola V Xadrez,5,107.0,535.0
446,2019-01-04,Shopping Midway Mall,Sapato Xadrez,4,368.0,1472.0
447,2019-01-04,Shopping União de Osasco,Gorro,1,80.0,80.0
447,2019-01-04,Shopping União de Osasco,Chinelo,3,60.0,180.0
448,2019-01-04,Iguatemi Esplanada,Polo Xadrez,3,142.0,426.0
448,2019-01-04,Iguatemi Esplanada,Cinto Liso,3,209.0,627.0
448,2019-01-04,Iguatemi Esplanada,Sunga Xadrez,3,116.0,348.0
448,2019-01-04,Iguatemi Esplanada,Gorro,1,80.0,80.0
448,2019-01-04,Iguatemi Esplanada,Bermuda Listrado,2,163.0,326.0
449,2019-01-04,Palladium Shopping Curitiba,Cueca Listrado,1,67.0,67.0
451,2019-01-04,Shopping Vila Velha,Short Estampa,2,96.0,192.0
451,2019-01-04,Shopping Vila Velha,Mochila Linho,1,311.0,311.0
452,2019-01-04,Shopping Vila Velha,Tênis Listrado,2,262.0,524.0
452,2019-01-04,Shopping Vila Velha,Short,1,90.0,90.0
452,2019-01-04,Shopping Vila Velha,Cueca Linho,1,93.0,93.0
453,2019-01-04,Shopping Center Leste Aricanduva,Tênis Liso,3,266.0,798.0
454,2019-01-04,Ribeirão Shopping,Terno Liso,1,720.0,720.0
455,2019-01-04,Shopping Center Interlagos,Terno Liso,4,720.0,2880.0
456,2019-01-04,Novo Shopping Ribeirão Preto,Cueca Listrado,1,67.0,67.0
456,2019-01-04,Novo Shopping Ribeirão Preto,Cueca Listrado,5,67.0,335.0
457,2019-01-04,Passei das Águas Shopping,Short,4,90.0,360.0
458,2019-01-04,Novo Shopping Ribeirão Preto,Bermuda,2,150.0,300.0
458,2019-01-04,Novo Shopping Ribeirão Preto,Cinto Liso,3,209.0,627.0
459,2019-01-04,Parque Dom Pedro Shopping,Camisa Linho,1,141.0,141.0
461,2019-01-04,Passei das Águas Shopping,Cueca Xadrez,4,60.0,240.0
461,2019-01-04,Passei das Águas Shopping,Sunga,2,100.0,200.0
461,2019-01-04,Passei das Águas Shopping,Chinelo Linho,2,105.0,210.0
462,2019-01-04,Bourbon Shopping SP,Tênis,1,250.0,250.0
463,2019-01-04,Shopping Ibirapuera,Sapato Linho,1,391.0,391.0
465,2019-01-04,Shopping Iguatemi Fortaleza,Terno Liso,2,720.0,1440.0
465,2019-01-04,Shopping Iguatemi Fortaleza,Sapato,2,350.0,700.0
465,2019-01-04,Shopping Iguatemi Fortaleza,Sapato Estampa,2,358.0,716.0
466,2019-01-04,Norte Shopping,Camisa Listrado,1,108.0,108.0
466,2019-01-04,Norte Shopping,Meia Xadrez,1,41.0,41.0
467,2019-01-04,Ribeirão Shopping,Cueca Linho,2,93.0,186.0
468,2019-01-04,Rio Mar Recife,Terno,1,700.0,700.0
468,2019-01-04,Rio Mar Recife,Terno Xadrez,4,709.0,2836.0
468,2019-01-04,Rio Mar Recife,Camisa Gola V Listrado,5,116.0,580.0
468,2019-01-04,Rio Mar Recife,Sunga Listrado,1,114.0,114.0
469,2019-01-04,Novo Shopping Ribeirão Preto,Sunga Xadrez,1,116.0,116.0
469,2019-01-04,Novo Shopping Ribeirão Preto,Calça Xadrez,2,185.0,370.0
470,2019-01-04,Shopping Ibirapuera,Sapato Listrado,2,363.0,726.0
471,2019-01-04,Shopping Center Interlagos,Cueca Listrado,2,67.0,134.0
473,2019-01-04,Ribeirão Shopping,Cueca,2,50.0,100.0
473,2019-01-04,Ribeirão Shopping,Calça Listrado,1,181.0,181.0
473,2019-01-04,Ribeirão Shopping,Meia Xadrez,2,41.0,82.0
474,2019-01-04,Shopping Center Leste Aricanduva,Tênis,1,250.0,250.0
475,2019-01-04,Iguatemi Campinas,Tênis Estampa,1,256.0,256.0
